player_id,name,team,role,role_P,role_D,role_C,role_A,fvm,qta,ovr,prezzo_cons,titolarita_pct,titolarita,fragility_score,partite_saltate_tot,giorni_stop_tot,disponibilita_pct,recidive_muscolari,is_injured_initial,is_rigorista,is_oop,presenze_2526,mv_2526,fm_2526,xg90_2526,xa90_2526,rating_2526,presenze_2627,starts_2627,minuti_2627,gol_2627,assist_2627,tot_bonus_2627,tot_malus_2627,mv_2627,fm_2627,xg90_2627,xa90_2627,roi_fm_su_prezzo,target_fanta_media,target_gol,target_assist,target_minuti,target_roi_fvm
2848,Frattesi,Lazio,C,0,0,1,0,75.0,10.0,86.0,43.0,87.0,87.0,41.0,9,102,88.2,0,0,0,1,22,5.93,5.93,0.35,0.03,6.5,5,4,422,3,0,9.0,0.0,6.7,8.5,0.35,0.19,0.1977,8.5,3,0,422,0.1977
2766,Zaniolo,Udinese,C,0,0,1,0,80.0,18.0,86.0,36.0,40.0,40.0,50.0,13,100,82.9,0,1,1,1,32,6.25,6.75,0.22,0.15,6.87,2,2,140,0,0,0.0,0.5,6.0,5.75,0.24,0.3,0.1597,5.75,0,0,140,0.1597
6884,Conceicao,Juventus,C,0,0,1,0,68.0,13.0,86.0,34.0,100.0,100.0,75.0,17,109,77.6,4,0,0,1,31,6.27,6.68,0.33,0.22,7.21,5,5,379,1,1,4.0,0.5,6.4,7.1,0.31,0.24,0.2088,7.1,1,1,379,0.2088
1870,Barella,Inter,C,0,0,1,0,81.0,18.0,85.0,35.0,100.0,100.0,57.0,10,54,86.8,1,0,0,0,34,6.28,6.71,0.11,0.24,7.44,5,5,487,1,1,4.0,0.5,6.3,7.0,0.09,0.23,0.2,7.0,1,1,487,0.2
5687,Vlasic,Torino,C,0,0,1,0,73.0,13.0,82.0,33.0,100.0,100.0,13.0,2,14,97.4,0,0,0,1,37,6.03,6.66,0.21,0.1,7.18,5,5,460,0,0,0.0,0.0,5.4,5.4,0.09,0.03,0.1636,5.4,0,0,460,0.1636
6908,Atta,Fiorentina,C,0,0,1,0,78.0,15.0,82.0,30.0,87.0,87.0,74.0,11,65,85.5,3,0,0,1,32,6.36,6.88,0.14,0.08,6.99,5,4,355,0,0,0.0,0.0,5.4,5.4,0.35,0.11,0.18,5.4,0,0,355,0.18
6684,Ekkelenkamp,Udinese,C,0,0,1,0,57.0,12.0,82.0,28.0,100.0,100.0,41.0,6,57,92.1,1,0,0,1,31,6.05,6.61,0.2,0.07,6.93,5,5,463,2,1,7.0,0.0,6.4,7.8,0.18,0.08,0.2786,7.8,2,1,463,0.2786
4973,McKennie,Juventus,C,0,0,1,0,70.0,17.0,79.0,22.0,40.0,40.0,66.0,9,52,88.2,4,0,0,1,36,6.12,6.64,0.24,0.19,7.22,2,2,190,0,0,0.0,0.0,6.25,6.25,0.13,0.06,0.2841,6.25,0,0,190,0.2841
6372,Moreira,Milan,C,0,0,1,0,45.0,11.0,79.0,21.0,34.0,34.0,50.0,13,70,82.9,0,0,0,1,0,6.0,6.0,0.14,0.32,7.17,3,1,139,3,0,9.0,0.0,6.67,9.67,0.59,0.08,0.4605,9.67,3,0,139,0.4605
6274,Diouf,Inter,C,0,0,1,0,43.0,9.0,78.0,21.0,80.0,80.0,13.0,2,7,97.4,0,0,0,1,19,6.08,6.21,0.0,0.0,6.5,4,4,370,0,3,3.0,0.0,6.5,7.25,0.04,0.39,0.3452,7.25,0,3,370,0.3452
7314,Taylor K.,Lazio,C,0,0,1,0,53.0,13.0,77.0,18.0,100.0,100.0,49.0,11,44,85.5,0,0,0,1,17,6.06,6.56,0.0,0.0,6.5,5,5,458,0,0,0.0,0.0,6.1,6.1,0.04,0.1,0.3389,6.1,0,0,458,0.3389
536,Politano,Napoli,C,0,0,1,0,37.0,9.0,77.0,17.0,100.0,100.0,62.0,8,54,89.5,3,0,0,1,34,6.09,6.35,0.1,0.2,6.96,5,5,358,1,1,4.0,0.5,5.9,6.6,0.15,0.17,0.3882,6.6,1,1,358,0.3882
4179,Gonzalez N.,Juventus,C,0,0,1,0,45.0,12.0,77.0,16.0,67.0,67.0,75.0,32,157,57.9,3,0,0,1,2,6.0,6.0,0.0,0.0,6.5,4,3,242,1,0,3.0,0.0,6.62,7.38,0.14,0.15,0.4612,7.38,1,0,242,0.4612
7625,Goncalves P.,Fiorentina,C,0,0,1,0,50.0,12.0,77.0,16.0,21.0,21.0,74.0,53,246,30.3,2,0,0,1,0,6.0,6.0,0.0,0.0,6.5,3,0,61,0,0,0.0,0.0,5.83,5.83,,,0.3644,5.83,0,0,61,0.3644
2606,Modric,Milan,C,0,0,1,0,45.0,12.0,77.0,12.0,87.0,87.0,13.0,2,19,97.4,0,0,0,0,34,6.44,6.65,0.05,0.15,7.58,5,4,325,0,0,0.0,0.0,6.0,6.0,,0.15,0.5,6.0,0,0,325,0.5
1850,Kessiè,Atalanta,C,0,0,1,0,47.0,12.0,76.0,17.0,47.0,47.0,9.0,1,8,98.7,0,0,1,0,0,6.0,6.0,0.0,0.0,6.5,3,2,179,0,0,0.0,0.5,5.67,5.5,0.22,0.06,0.3235,5.5,0,0,179,0.3235
5119,Samardzic,Atalanta,C,0,0,1,0,44.0,13.0,76.0,16.0,74.0,74.0,5.0,0,0,100.0,0,0,0,1,26,5.94,6.23,0.26,0.23,6.7,5,3,276,1,0,3.0,0.0,6.0,6.6,0.37,0.11,0.4125,6.6,1,0,276,0.4125
5800,Gudmundsson A.,Lazio,C,0,0,1,0,40.0,12.0,76.0,16.0,21.0,21.0,74.0,23,125,69.7,2,0,1,1,33,5.88,6.33,0.22,0.1,6.71,3,0,55,1,0,3.0,0.5,5.88,6.5,0.42,0.71,0.4062,6.5,1,0,55,0.4062
7472,Calò,Frosinone,C,0,0,1,0,27.0,8.0,76.0,13.0,100.0,100.0,5.0,0,0,100.0,0,0,1,0,0,6.0,6.0,0.0,0.0,6.5,5,5,464,1,1,4.0,0.0,6.5,7.3,0.14,0.22,0.5615,7.3,1,1,464,0.5615
152,Zielinski,Inter,C,0,0,1,0,45.0,12.0,76.0,13.0,87.0,87.0,75.0,19,141,75.0,3,0,0,0,34,6.22,6.71,0.11,0.14,7.23,5,4,371,1,1,4.0,0.0,6.5,7.3,0.1,0.1,0.5615,7.3,1,1,371,0.5615
7436,Alajbegovic,Juventus,C,0,0,1,0,42.0,11.0,75.0,13.0,67.0,67.0,13.0,2,7,97.4,0,0,0,1,0,6.0,6.0,0.0,0.0,6.5,4,3,242,0,0,0.0,0.0,5.88,5.88,0.1,0.06,0.4523,5.88,0,0,242,0.4523
7551,Schmid,Frosinone,C,0,0,1,0,25.0,8.0,75.0,13.0,100.0,100.0,33.0,4,20,94.7,1,0,0,1,0,6.0,6.0,0.24,0.31,7.25,5,5,391,0,3,3.0,1.0,6.3,6.7,0.01,0.05,0.5154,6.7,0,3,391,0.5154
5792,Ederson D.S.,Atalanta,C,0,0,1,0,46.0,12.0,74.0,12.0,100.0,100.0,45.0,10,43,86.8,0,0,0,0,30,6.25,6.43,0.18,0.07,7.14,5,5,438,1,0,3.0,0.0,5.9,6.5,0.03,0.03,0.5417,6.5,1,0,438,0.5417
4892,Saelemaekers,Milan,C,0,0,1,0,35.0,11.0,74.0,12.0,54.0,54.0,50.0,20,108,73.7,0,0,0,1,35,6.14,6.41,0.11,0.16,7.37,4,2,198,0,1,1.0,0.0,6.25,6.5,0.09,0.22,0.5417,6.5,0,1,198,0.5417
5844,Thorstvedt,Sassuolo,C,0,0,1,0,39.0,10.0,74.0,11.0,61.0,61.0,50.0,25,243,67.1,0,0,0,1,32,6.14,6.47,0.23,0.07,7.09,5,2,243,0,0,0.0,0.0,5.8,5.8,0.3,0.08,0.5273,5.8,0,0,243,0.5273
5589,Konè M.,Roma,C,0,0,1,0,42.0,10.0,73.0,12.0,87.0,87.0,75.0,14,80,81.6,4,0,0,0,29,6.26,6.53,0.08,0.09,7.14,5,4,345,2,0,6.0,0.5,6.6,7.7,0.16,0.11,0.6417,7.7,2,0,345,0.6417
5823,Baldanzi,Genoa,C,0,0,1,0,28.0,11.0,73.0,10.0,100.0,100.0,62.0,15,96,80.3,1,0,1,1,18,6.14,6.36,0.0,0.0,6.5,5,5,338,0,0,0.0,0.0,5.8,5.8,0.29,0.02,0.58,5.8,0,0,338,0.58
5172,Jones C.,Inter,C,0,0,1,0,47.0,12.0,73.0,9.0,41.0,41.0,65.0,9,67,88.2,2,0,0,0,0,6.0,6.0,0.13,0.13,6.96,4,1,173,0,0,0.0,0.0,6.0,6.0,0.04,0.14,0.6667,6.0,0,0,173,0.6667
6844,Rowe,Atalanta,C,0,0,1,0,40.0,10.0,72.0,9.0,40.0,40.0,25.0,2,27,97.4,1,0,0,1,28,6.2,6.59,0.0,0.0,6.5,2,2,182,0,0,0.0,0.0,5.5,5.5,0.29,0.05,0.6111,5.5,0,0,182,0.6111
6666,Bernabè,Parma,C,0,0,1,0,34.0,7.0,72.0,8.0,47.0,47.0,75.0,23,255,69.7,3,0,1,0,32,6.17,6.48,0.08,0.11,7.01,3,2,185,0,0,0.0,0.0,5.83,5.83,0.01,0.06,0.7288,5.83,0,0,185,0.7288
6618,Cissè A.,Milan,C,0,0,1,0,24.0,5.0,71.0,11.0,67.0,67.0,50.0,23,143,69.7,0,0,0,1,0,6.0,6.0,0.0,0.0,6.5,4,3,245,2,0,6.0,0.5,6.25,7.62,0.27,0.04,0.6927,7.62,2,0,245,0.6927
184,Bernardeschi,Bologna,C,0,0,1,0,27.0,10.0,71.0,10.0,87.0,87.0,50.0,13,84,82.9,0,0,0,1,29,6.03,6.47,0.22,0.17,6.85,5,4,389,1,0,3.0,0.0,6.4,7.0,0.15,0.17,0.7,7.0,1,0,389,0.7
4856,Chukwueze,Milan,C,0,0,1,0,22.0,8.0,71.0,8.0,87.0,87.0,75.0,13,75,82.9,3,0,0,1,1,5.5,5.5,0.17,0.28,6.78,5,4,414,0,2,2.0,0.0,6.4,6.8,0.08,0.21,0.85,6.8,0,2,414,0.85
6677,Adzic,Sassuolo,C,0,0,1,0,16.0,6.0,70.0,11.0,74.0,74.0,62.0,22,110,71.1,1,0,0,1,10,6.05,6.35,0.0,0.0,6.5,5,3,241,3,1,10.0,0.0,6.6,8.6,0.78,0.18,0.7818,8.6,3,1,241,0.7818
4220,Zambo Anguissa,Napoli,C,0,0,1,0,41.0,10.0,70.0,8.0,67.0,67.0,62.0,28,148,63.2,1,0,0,0,18,6.17,6.86,0.0,0.0,6.5,4,3,259,0,0,0.0,0.0,5.5,5.5,,,0.6875,5.5,0,0,259,0.6875
7060,Cacciamani,Torino,C,0,0,1,0,24.0,6.0,70.0,8.0,87.0,87.0,5.0,0,0,100.0,0,0,0,1,0,6.0,6.0,0.0,0.0,6.5,5,4,391,0,1,1.0,0.0,6.1,6.3,0.02,0.12,0.7875,6.3,0,1,391,0.7875
7129,Rodriguez Je.,Como,C,0,0,1,0,31.0,11.0,70.0,7.0,34.0,34.0,29.0,6,19,92.1,0,0,0,1,31,6.23,6.6,0.21,0.22,6.93,3,1,165,0,0,0.0,0.0,5.83,5.83,0.32,0.15,0.8329,5.83,0,0,165,0.8329
6151,Perrone,Como,C,0,0,1,0,34.0,10.0,70.0,6.0,74.0,74.0,45.0,10,82,86.8,0,0,0,0,36,6.22,6.47,0.07,0.1,7.12,5,3,294,0,0,0.0,0.0,6.2,6.2,0.12,0.08,1.0333,6.2,0,0,294,1.0333
7223,Vergara,Napoli,C,0,0,1,0,35.0,10.0,69.0,9.0,47.0,47.0,93.0,11,84,85.5,2,0,0,1,12,6.17,6.33,0.0,0.0,6.5,3,2,145,1,1,4.0,0.5,6.33,7.5,0.12,0.25,0.8333,7.5,1,1,145,0.8333
5500,Cancellieri,Lazio,C,0,0,1,0,25.0,9.0,69.0,8.0,87.0,87.0,74.0,14,117,81.6,2,0,0,1,30,5.93,6.27,0.22,0.08,6.81,5,4,317,1,0,3.0,0.5,6.2,6.7,0.16,0.3,0.8375,6.7,1,0,317,0.8375
5878,Colpani,Monza,C,0,0,1,0,15.0,9.0,69.0,7.0,67.0,67.0,50.0,15,85,80.3,0,0,1,1,0,6.0,6.0,0.0,0.0,6.5,4,3,267,1,0,3.0,0.0,5.75,6.5,0.32,0.16,0.9286,6.5,1,0,267,0.9286
4364,Gaetano,Atalanta,C,0,0,1,0,30.0,7.0,69.0,7.0,67.0,67.0,33.0,7,132,90.8,0,0,0,0,33,6.06,6.3,0.21,0.09,6.4,4,3,317,0,1,1.0,1.0,5.62,5.62,0.0,0.02,0.8029,5.62,0,1,317,0.8029
4436,Cambiaghi,Bologna,C,0,0,1,0,25.0,8.0,69.0,6.0,100.0,100.0,82.0,36,213,52.6,1,0,0,1,28,5.98,6.36,0.13,0.14,6.72,5,5,380,0,0,0.0,0.5,5.9,5.8,0.13,0.06,0.9667,5.8,0,0,380,0.9667
6827,Njie,Fiorentina,C,0,0,1,0,28.0,4.0,69.0,6.0,60.0,60.0,74.0,20,228,73.7,2,0,0,1,0,6.0,6.0,0.0,0.0,6.5,3,3,247,0,0,0.0,0.5,6.25,6.12,0.3,0.33,1.02,6.12,0,0,247,1.02
7618,Hutchinson,Milan,C,0,0,1,0,25.0,8.0,69.0,6.0,7.0,7.0,33.0,7,47,90.8,0,0,0,1,0,6.0,6.0,0.0,0.0,6.5,1,0,18,0,0,0.0,0.0,6.0,6.0,,,1.0,6.0,0,0,18,1.0
6833,Mbangula,Bologna,C,0,0,1,0,28.0,8.0,69.0,6.0,14.0,14.0,45.0,7,55,90.8,1,0,0,1,0,6.0,6.0,0.0,0.0,6.5,2,0,24,0,0,0.0,0.0,6.0,6.0,,,1.0,6.0,0,0,24,1.0
7412,Milla,Como,C,0,0,1,0,30.0,6.0,69.0,6.0,74.0,74.0,5.0,0,0,100.0,0,0,0,0,0,6.0,6.0,0.32,0.12,6.81,5,3,307,0,0,0.0,0.0,6.2,6.2,0.02,0.2,1.0333,6.2,0,0,307,1.0333
779,Cristante,Roma,C,0,0,1,0,29.0,9.0,69.0,5.0,100.0,100.0,45.0,10,52,86.8,0,0,0,0,37,6.11,6.22,0.06,0.08,7.18,5,5,453,0,0,0.0,0.0,6.3,6.3,0.1,0.03,1.26,6.3,0,0,453,1.26
1933,Mandragora,Torino,C,0,0,1,0,23.0,8.0,68.0,7.0,60.0,60.0,74.0,13,65,82.9,2,0,1,0,34,6.04,6.62,0.17,0.1,7.03,3,3,283,1,1,4.0,0.0,6.1,6.9,0.13,0.05,0.9857,6.9,1,1,283,0.9857
6010,Fazzini,Cagliari,C,0,0,1,0,23.0,6.0,68.0,6.0,80.0,80.0,62.0,32,166,57.9,1,0,0,1,20,5.92,5.88,0.17,0.12,6.5,4,4,251,0,1,1.0,0.5,5.88,6.0,0.06,0.13,1.0,6.0,0,1,251,1.0
6678,Liberali,Como,C,0,0,1,0,21.0,6.0,68.0,5.0,14.0,14.0,5.0,0,0,100.0,0,0,0,1,0,6.0,6.0,0.0,0.0,6.5,2,0,35,0,0,0.0,0.0,6.0,6.0,,,1.2,6.0,0,0,35,1.2
5761,Zhegrova,Juventus,C,0,0,1,0,17.0,6.0,67.0,8.0,28.0,28.0,50.0,39,302,48.7,0,0,0,1,19,5.97,5.95,0.2,0.35,6.5,4,0,97,2,1,7.0,0.0,6.5,8.25,,,1.0312,8.25,2,1,97,1.0312
6190,Pisilli,Roma,C,0,0,1,0,19.0,7.0,67.0,1.0,41.0,41.0,5.0,0,28,100.0,0,0,0,0,25,6.08,6.42,0.12,0.08,6.85,4,1,174,2,0,6.0,0.5,6.25,7.62,0.27,0.14,7.62,7.62,2,0,174,7.62
7619,Monteiro J.,Lecce,C,0,0,1,0,23.0,7.0,67.0,1.0,60.0,60.0,50.0,12,125,84.2,0,0,0,1,0,6.0,6.0,0.0,0.0,6.5,3,3,215,0,0,0.0,0.0,5.5,5.5,0.02,0.01,5.5,5.5,0,0,215,5.5
4287,Lobotka,Napoli,C,0,0,1,0,23.0,8.0,67.0,1.0,100.0,100.0,74.0,15,119,80.3,2,0,0,0,32,6.05,6.09,0.02,0.07,7.06,5,5,472,1,0,3.0,0.0,6.5,7.1,0.1,0.09,7.1,7.1,1,0,472,7.1
2077,Pasalic,Atalanta,C,0,0,1,0,22.0,8.0,67.0,1.0,54.0,54.0,5.0,0,0,100.0,0,0,0,1,33,5.94,6.26,0.12,0.13,6.82,4,2,201,0,0,0.0,0.0,5.62,5.62,,0.06,5.62,5.62,0,0,201,5.62
6294,Ndour,Fiorentina,C,0,0,1,0,22.0,7.0,67.0,1.0,87.0,87.0,9.0,1,3,98.7,0,0,0,0,33,5.82,6.06,0.13,0.06,6.55,5,4,427,0,1,1.0,0.0,5.7,5.9,0.04,0.14,5.9,5.9,0,1,427,5.9
4465,Fagioli,Fiorentina,C,0,0,1,0,20.0,7.0,67.0,1.0,87.0,87.0,9.0,1,6,98.7,0,0,0,0,33,6.03,6.23,0.09,0.13,7.17,5,4,392,0,1,1.0,0.5,5.9,6.0,0.08,0.08,6.0,6.0,0,1,392,6.0
5680,Sarr P.,Juventus,C,0,0,1,0,25.0,7.0,67.0,1.0,14.0,14.0,21.0,4,35,94.7,0,0,0,0,0,6.0,6.0,0.0,0.0,6.5,2,0,73,0,0,0.0,0.0,5.75,5.75,,,5.75,5.75,0,0,73,5.75
6549,Pierotti,Lecce,C,0,0,1,0,19.0,6.0,67.0,1.0,87.0,87.0,9.0,1,8,98.7,0,0,0,1,37,5.8,5.85,0.11,0.05,6.49,5,4,386,0,0,0.0,0.0,5.7,5.7,0.12,0.08,5.7,5.7,0,0,386,5.7
5858,Ferguson,Bologna,C,0,0,1,0,23.0,7.0,67.0,1.0,100.0,100.0,61.0,6,37,92.1,1,0,0,0,27,5.83,5.81,0.0,0.0,6.5,5,5,498,0,0,0.0,0.0,6.1,6.1,0.07,0.14,6.1,6.1,0,0,498,6.1
5504,Coulibaly L.,Lecce,C,0,0,1,0,17.0,7.0,66.0,1.0,100.0,100.0,13.0,2,27,97.4,0,0,0,1,33,6.05,6.29,0.09,0.04,6.86,5,5,487,2,1,7.0,0.0,6.2,7.6,0.2,0.03,7.6,7.6,2,1,487,7.6
7311,Romano,Cagliari,C,0,0,1,0,21.0,7.0,66.0,1.0,100.0,100.0,5.0,0,0,100.0,0,0,0,0,2,6.0,6.0,0.03,0.06,6.29,5,5,480,1,0,3.0,0.0,6.6,7.2,0.05,0.08,7.2,7.2,1,0,480,7.2
6680,Karlstrom,Udinese,C,0,0,1,0,20.0,7.0,66.0,1.0,100.0,100.0,9.0,1,8,98.7,0,0,0,0,36,5.96,5.96,0.02,0.03,6.87,5,5,488,1,0,3.0,1.0,6.3,6.7,0.07,0.04,6.7,6.7,1,0,488,6.7
5735,Volpato,Sassuolo,C,0,0,1,0,25.0,9.0,66.0,1.0,60.0,60.0,89.0,12,99,84.2,2,1,0,1,24,6.12,6.46,0.14,0.14,6.78,3,3,190,1,0,3.0,0.5,6.67,7.5,0.11,0.24,7.5,7.5,1,0,190,7.5
795,El Shaarawy,Genoa,C,0,0,1,0,25.0,7.0,66.0,1.0,14.0,14.0,50.0,12,73,84.2,0,0,0,1,20,6.12,6.28,0.0,0.0,6.5,2,0,72,0,0,0.0,0.0,5.75,5.75,,,5.75,5.75,0,0,72,5.75
6398,Isaksen,Lazio,C,0,0,1,0,22.0,9.0,66.0,1.0,48.0,48.0,25.0,5,124,93.4,0,0,0,1,30,6.03,6.57,0.28,0.07,6.71,5,1,188,0,0,0.0,0.5,5.8,5.7,0.1,0.02,5.7,5.7,0,0,188,5.7
5888,Casadei,Torino,C,0,0,1,0,27.0,9.0,66.0,1.0,20.0,20.0,44.0,6,37,92.1,0,1,0,1,33,5.97,6.44,0.19,0.07,6.76,1,1,70,0,0,0.0,0.0,5.0,5.0,,,5.0,5.0,0,0,70,5.0
7070,Sucic P.,Inter,C,0,0,1,0,21.0,9.0,66.0,1.0,54.0,54.0,50.0,12,82,84.2,0,0,0,0,34,6.06,6.22,0.08,0.16,6.97,4,2,197,0,0,0.0,0.0,6.12,6.12,,0.15,6.12,6.12,0,0,197,6.12
530,Pellegrini Lo.,Roma,C,0,0,1,0,20.0,9.0,66.0,1.0,50.0,50.0,75.0,19,309,75.0,3,0,0,1,24,6.04,6.58,0.32,0.19,6.92,0,0,0,0,0,0.0,0.0,,,,,,,0,0,0,
4479,Elmas,Atalanta,C,0,0,1,0,22.0,7.0,65.0,1.0,41.0,41.0,57.0,10,54,86.8,1,0,0,1,33,5.83,5.97,0.15,0.1,6.79,4,1,133,0,0,0.0,0.0,5.75,5.75,,0.03,5.75,5.75,0,0,133,5.75
7535,Fitz-Jim,Torino,C,0,0,1,0,18.0,5.0,65.0,1.0,100.0,100.0,50.0,15,152,80.3,0,0,0,1,0,6.0,6.0,0.16,0.28,6.5,5,5,410,0,0,0.0,0.0,6.0,6.0,0.01,0.18,6.0,6.0,0,0,410,6.0
5295,Musah,Milan,C,0,0,1,0,15.0,3.0,65.0,1.0,74.0,74.0,21.0,4,24,94.7,0,0,0,1,20,5.95,6.08,0.09,0.11,6.5,5,3,360,0,0,0.0,0.0,6.2,6.2,0.09,0.02,6.2,6.2,0,0,360,6.2
5685,Koopmeiners,Juventus,C,0,0,1,0,15.0,7.0,64.0,1.0,48.0,48.0,45.0,10,76,86.8,0,0,0,1,33,5.68,5.61,0.07,0.07,6.69,5,1,156,1,1,4.0,0.0,6.2,7.0,0.19,0.2,7.0,7.0,1,1,156,7.0
7036,Bakola,Sassuolo,C,0,0,1,0,14.0,6.0,64.0,1.0,67.0,67.0,29.0,6,73,92.1,0,0,0,1,6,6.08,6.08,0.0,0.0,6.5,4,3,321,0,1,1.0,0.0,6.25,6.5,0.04,0.12,6.5,6.5,0,1,321,6.5
5422,Zalewski,Atalanta,C,0,0,1,0,18.0,7.0,64.0,1.0,34.0,34.0,62.0,12,51,84.2,1,0,0,1,33,6.09,6.38,0.14,0.21,7.01,3,1,136,0,1,1.0,0.0,6.0,6.33,0.23,0.08,6.33,6.33,0,1,136,6.33
6252,Folorunsho,Monza,C,0,0,1,0,17.0,4.0,64.0,1.0,67.0,67.0,74.0,20,175,73.7,2,0,0,1,27,6.04,6.2,0.15,0.05,6.51,4,3,336,0,0,0.0,1.0,5.5,5.25,0.11,0.07,5.25,5.25,0,0,336,5.25
5036,Caqueret,Como,C,0,0,1,0,17.0,6.0,64.0,1.0,28.0,28.0,5.0,0,0,100.0,0,0,0,1,30,6.1,6.38,0.14,0.14,6.86,4,0,115,0,0,0.0,0.5,6.12,6.0,,0.15,6.0,6.0,0,0,115,6.0
6783,Unai Gomez,Udinese,C,0,0,1,0,16.0,7.0,63.0,1.0,74.0,74.0,5.0,0,0,100.0,0,0,0,1,0,6.0,6.0,0.21,0.09,6.26,5,3,224,0,1,1.0,0.5,5.6,5.7,0.1,0.21,5.7,5.7,0,1,224,5.7
2528,Matic,Sassuolo,C,0,0,1,0,15.0,6.0,63.0,1.0,100.0,100.0,25.0,5,46,93.4,0,0,0,0,34,5.96,5.96,0.01,0.05,6.9,5,5,413,0,1,1.0,0.5,6.6,6.7,0.02,0.09,6.7,6.7,0,1,413,6.7
6506,Fini,Frosinone,C,0,0,1,0,13.0,4.0,63.0,1.0,54.0,54.0,5.0,0,0,100.0,0,0,0,1,1,5.5,5.5,0.0,0.0,6.5,4,2,197,0,0,0.0,0.0,6.12,6.12,0.09,0.08,6.12,6.12,0,0,197,6.12
827,Locatelli,Juventus,C,0,0,1,0,33.0,9.0,63.0,1.0,60.0,60.0,36.0,4,144,94.7,0,1,0,0,36,6.26,6.19,0.08,0.15,7.56,3,3,303,0,1,1.0,0.5,6.17,6.33,0.19,0.17,6.33,6.33,0,1,303,6.33
7464,Oulai,Fiorentina,C,0,0,1,0,18.0,6.0,63.0,1.0,47.0,47.0,5.0,0,5,100.0,0,0,0,0,0,6.0,6.0,0.0,0.0,6.5,3,2,129,0,0,0.0,0.0,5.67,5.67,0.01,0.02,5.67,5.67,0,0,129,5.67
6994,Perez K.,Venezia,C,0,0,1,0,15.0,5.0,62.0,1.0,100.0,100.0,5.0,0,0,100.0,0,0,0,1,0,6.0,6.0,0.0,0.0,6.5,5,5,451,0,0,0.0,1.0,5.9,5.7,0.0,0.22,5.7,5.7,0,0,451,5.7
2765,Odgaard,Bologna,C,0,0,1,0,17.0,8.0,62.0,1.0,74.0,74.0,65.0,9,121,88.2,2,0,0,1,26,5.92,6.52,0.16,0.09,6.67,5,3,288,0,0,0.0,0.5,5.6,5.5,0.28,0.07,5.5,5.5,0,0,288,5.5
4199,Loftus-Cheek,Milan,C,0,0,1,0,16.0,4.0,62.0,1.0,74.0,74.0,74.0,33,175,56.6,2,0,0,1,28,6.07,6.39,0.25,0.09,6.61,5,3,228,0,0,0.0,0.5,5.7,5.6,0.11,0.12,5.6,5.6,0,0,228,5.6
5791,Frendrup,Genoa,C,0,0,1,0,19.0,7.0,62.0,1.0,100.0,100.0,33.0,4,24,94.7,1,0,0,0,36,5.96,5.97,0.01,0.03,7.04,5,5,492,0,0,0.0,0.0,5.7,5.7,0.02,0.02,5.7,5.7,0,0,492,5.7
4260,Winks,Cagliari,C,0,0,1,0,15.0,6.0,62.0,1.0,100.0,100.0,5.0,0,0,100.0,0,0,1,0,0,6.0,6.0,0.04,0.09,6.92,5,5,451,0,0,0.0,0.0,6.1,6.1,0.06,0.02,6.1,6.1,0,0,451,6.1
7624,Braganca,Torino,C,0,0,1,0,20.0,6.0,62.0,1.0,34.0,34.0,70.0,53,359,30.3,0,0,0,0,0,6.0,6.0,0.0,0.0,6.5,3,1,147,0,0,0.0,0.5,6.17,6.0,0.03,0.22,6.0,6.0,0,0,147,6.0
4911,Douglas Luiz,Juventus,C,0,0,1,0,15.0,4.0,62.0,1.0,100.0,100.0,75.0,35,167,53.9,5,0,1,0,0,6.0,6.0,0.05,0.14,6.5,5,5,453,0,0,0.0,0.5,5.5,5.4,0.11,0.1,5.4,5.4,0,0,453,5.4
5674,Basic,Venezia,C,0,0,1,0,19.0,6.0,62.0,1.0,40.0,40.0,65.0,15,125,80.3,0,1,0,0,23,6.09,6.43,0.07,0.1,6.91,2,2,157,0,0,0.0,0.0,5.75,5.75,,0.24,5.75,5.75,0,0,157,5.75
5301,Luis Henrique,Inter,C,0,0,1,0,12.0,5.0,61.0,1.0,34.0,34.0,9.0,1,16,98.7,0,0,0,1,30,5.9,6.05,0.05,0.1,7.01,3,1,134,0,0,0.0,0.0,6.0,6.0,0.05,0.04,6.0,6.0,0,0,134,6.0
4870,Adopo,Cagliari,C,0,0,1,0,13.0,7.0,60.0,1.0,100.0,100.0,5.0,0,0,100.0,0,0,0,0,38,5.83,5.88,0.07,0.03,6.74,5,5,489,0,2,2.0,0.0,6.3,6.7,0.07,0.07,6.7,6.7,0,2,489,6.7
7248,Gorter,Lecce,C,0,0,1,0,12.0,3.0,60.0,1.0,27.0,27.0,5.0,0,0,100.0,0,0,0,1,2,5.75,5.75,0.0,0.0,6.5,2,1,113,1,0,3.0,0.0,6.0,7.5,0.11,0.05,7.5,7.5,1,0,113,7.5
5998,Zerbin,Frosinone,C,0,0,1,0,12.0,6.0,60.0,1.0,41.0,41.0,21.0,4,30,94.7,0,0,0,1,32,5.78,5.81,0.09,0.11,6.36,4,1,115,0,0,0.0,0.0,6.12,6.12,,,6.12,6.12,0,0,115,6.12
6020,Ellertsson,Genoa,C,0,0,1,0,16.0,6.0,60.0,1.0,100.0,100.0,9.0,1,8,98.7,0,0,0,0,36,5.85,5.92,0.07,0.06,6.52,5,5,476,0,0,0.0,0.5,5.6,5.5,0.02,0.03,5.5,5.5,0,0,476,5.5
